id,email,name,description,phone,url,logo_url,hero_url,video_vimeo,video_youtube,location,address,city,state,zip,country,created_at,jobs_count
19ce803b-41a7-477f-9451-8e457192275a,workexperience@ipswich.qld.gov.au,Ipswich City Council,"<p>Located just 40 minutes from the Brisbane CBD, Ipswich is Queensland's oldest provincial city, and blends a rich heritage with the energy of being the hub of today's growth region in South East Queensland.</p>
<p>Ipswich City Council is in a region which is a catalyst for growth and change in SEQ. With its population set to grow to over 520 000 by 2041, new jobs and quality lifestyle are key drivers for Ipswich's rapid expansion.</p>
<p>Ipswich City Council currently employs more than 1200 people. Council teams are spread across a range of industries delivering a wide range of services to the community.</p>
<p>If you are seeking a career or work experience opportunity in an organization that offers flexibility, challenging and rewarding jobs and advancement, consider joining Ipswich City Council's team and contributing to the development of a prosperous and exciting future for the city.</p><p>Ipswich City Council has implemented an online recruitment system which allows candidates to apply for jobs online using a range of electronic and mobile devices.</p>
<p>To apply for vacancies go to <a href=""https://career10.successfactors.com/career?company=ipswichcit"" rel=""noopener noreferrer nofollow"">Careers@Ipswich</a> and use the search options to view currently advertised positions, or click on “Search All” to see all current vacancies.</p>
<p>To register for Job Alerts, select one or more Job Functions and click on “Save this Search” then follow the prompts to indicate whether you would like to receive alerts daily, weekly or every two weeks.</p>
<p>Ipswich City Council provides excellent working conditions for employees including the following entitlements:</p>
<ul>
<li>4 weeks annual leave with 17.5% loading</li>
<li>15 days sick leave annually</li>
<li>Carer's leave, parental leave and leave without pay</li>
<li>Flextime or Rostered Day Off</li>
<li>Employer Superannuation up to 12%</li>
<li>Flexible work hours</li>
<li>Competitive salaries</li>
</ul><p><strong>Work experience</strong></p>
<p>Are you currently studying and need to gain experience in the workforce? Ipswich City Council recognises the importance of providing meaningful work experience to students of educational institutions such as high schools, universities and other recognised courses of study.</p>
<p>The objective of work experience is to enable participants to gain an understanding of the particular occupational area in which they are placed and to gain experience being part of a large and diverse organisation. Council is committed to supporting as many placements as possible.</p>
<p>Applications can be made in a wide range of professional, technical, administrative, outdoor and trade areas. However, due to operational requirements and sometimes high demand for placements, not all requests can be accepted. In the event that Council receives more work experience requests than can be placed, preference will be given to those schools and institutions within the Ipswich Council area and to students residing within the area.</p>
<p>All work experience placements are unpaid and must be covered by public liability insurance (covered by the relevant high school, University, TAFE or participating organisation).</p>
<p>To request a work experience placement:</p>
<ul>
<li>Complete the <a href=""https://www.ipswich.qld.gov.au/__data/assets/pdf_file/0010/85879/Ipswich-City-Council-Work-Experience-Application-Form.pdf"" target=""_blank"" rel=""noopener noreferrer nofollow"">Work Experience Application Form (PDF, 73.8 KB)</a>.</li>
<li>Create a resume (just like you are applying for a job)</li>
<li>Email your application and resume to <a href=""mailto:workexperience@ipswich.qld.gov.au"" rel=""noopener noreferrer nofollow"">workexperience@ipswich.qld.gov.au</a>
</li>
</ul>
<p>Please note: if you are accepted for a placement, it is your responsibility to submit your insurance paperwork <u>prior</u> to the placement. Without this documentation, your placement cannot proceed. Council staff will not be available to chase up your paperwork.</p>
<p>For further information regarding work experience with Ipswich City Council, speak to our friendly Call Centre staff on (07) 3810 6666.</p>
<p>If you are not currently studying, you may be interested in Council’s Volunteer Program. <br>Visit: <a href=""https://www.ipswich.qld.gov.au/live/our-community/volunteering"" target=""_blank"" rel=""noopener noreferrer nofollow"">Ipswich.qld.gov.au/community/volunteering</a></p>",07 3810 7168,,https://www.councildirect.com.au/uploads/employer/logo/714453/Ipswich_City_Council.jpg,,,HEzrc4GX7sY,"Ipswich QLD 4305, Australia",,"",Queensland,4305,Australia,2021-03-03 02:07:58 UTC,8
3b3a1215-74bf-4811-82ba-c10ec6c52b7d,council@nedlands.wa.gov.au,City of Nedlands,"<p>Just 7km from Perth, the City of Nedlands stretches from the banks of the beautiful Swan River to the shores of the Indian Ocean and boasts beautiful parks, reserves, private gardens and stunning period architecture. The City is a hub of commercial activity with a vibrant coffee and restaurant culture, extensive medical facilities and services, tertiary education institutions and a wide mix of high-end commercial and retail outlets. The City employs a culturally diverse and dedicated workforce committed to maintaining and improving community outcomes.</p>",9273 3500,,https://www.councildirect.com.au/uploads/employer/logo/713743/Nedlands.gif,,,NUz-yqnNQfw,"Nedlands WA 6009, Australia",71 Stirling Hwy,"",Western Australia,6009,Australia,2021-03-02 07:00:58 UTC,2
991e4021-791c-447d-8f9f-932cee7259f6,lcc@liverpool.nsw.gov.au,Liverpool City Council,"<p>Council employs a dedicated team of almost 900 people - from child care staff to accountants; from maintenance crews to IT specialists. See how you could join a skilled and enthusiastic team serving the local community.</p>
<h4>Working for us is about more than just a job, it’s about the community we serve.</h4>
<p>Working in diverse roles, our staff contribute to making our city vibrant, engaging and connected so the community and its visitors can enjoy all Liverpool has to offer.</p>
<p>We contribute to improving the lives of this generation and generations to come, whether we’re shaping policy or handling enquiries, we all share the common goal of being a part of something bigger and contributing to the changing needs of our local community both now and into the future.</p>",1300 36 2170 ,https://www.liverpool.nsw.gov.au/council/careers,https://www.councildirect.com.au/uploads/employer/logo/707692/Liverpool_City_Council.png,,,HC4FxVelqGI,"Liverpool NSW, Australia","Shop R1, 33 Moore Street, ",Liverpool,New South Wales,"",Australia,2021-02-22 03:59:03 UTC,511
18826388-0a81-4d9f-82b5-0efa7af57f7a,city@mountisa.qld.gov.au,Mount Isa City Council,"<p>Here at Mount Isa City Council, we are willing, energetic and committed to the community. We aim to be an examplerary employer and value employees with a focus, dedication, desire to learn and develop new skills.  </p>
<h3>Our Values</h3>
<p>As an organisation we value:</p><figure><img src=""https://static.jobboard.io/uploads/wysiwyg/de84be39-fd50-4ce0-bcc2-0aeae4d8baad_values_final__003_.png"" class=""img-responsive""></figure>
<h2>An extraordinary team of people</h2>
<p>When you join the team at Mount Isa City Council, you’re joining a group of people with an unwavering commitment to make Mount Isa even better.</p>
<p>We believe that forward thinking, great ideas and planning come together to make a big impact. You’ll have the satisfaction of knowing that your great ideas and what you do every day impacts the lives of the thousands of people who live, work and visit the city. </p>
<p><br><br></p>",07 4747 3200,https://www.mountisa.qld.gov.au/homepage/57/current-vacancies,https://www.councildirect.com.au/uploads/employer/logo/682813/Mount_Isa_City_Council.jpg,,,UIHHEKloVWg,"Mount Isa QLD 4825, Australia",23 West Street,"","",4825,Australia,2021-02-11 05:11:29 UTC,44
85865a87-6dea-44e1-8696-09aecc01cbf7,humanresources@southgippsland.vic.gov.au,South Gippsland Shire Council,"<p>South Gippsland is a place like no other. We have a diverse community and economy set in a magnificent natural environment.  We serve our people with genuine well-meaning and strive always to deliver the best outcomes we can.</p>
<p>We are passionate about building and sustaining a great workplace, principled leadership, and providing great opportunities. Our values are present in what we do and how we do it. With a renewed focus on innovation and collaboration, valuing difference and a belief that teams can achieve amazing things, there is a lot to look forward to.</p>
<p>We want to genuinely make a difference to the lives of all those who touch our community, and be part of creating ‘a great place for us’.</p><figure><iframe width=""500"" height=""281"" src=""//www.youtube.com/embed/BybrM9H3kB4"" frameborder=""0"" allowfullscreen=""""></iframe></figure>",(03) 5662 9322,http://www.southgippsland.vic.gov.au/,https://www.councildirect.com.au/uploads/employer/logo/629150/South_gippsland_shire_council.jpg,,,M7zSxG6yG3Y,"Leongatha VIC, Australia",,Leongatha,Victoria,"",Australia,2020-11-19 05:25:47 UTC,13
37d00bd7-eec6-4c0f-be90-dcc7f2ce4d60,contact@stdc.govt.nz,South Taranaki District Council ,"<p>At South Taranaki District Council we know that having a fantastic culture is vital to serving our community and to creating our vision of Making our Communities Better. Everything we do is guided by our six key values, Courage, High Performance, Integrity, Passion and Pride, Spirit of Oneness and Trust and Respect. We always look for these values within our potential employees.</p>
<p><strong>Courage</strong> - we have the courage to communicate open and honestly</p>
<p><strong>High Performance </strong>- we provide high quality solutions-focussed customer service</p>
<p><strong>Integrity</strong> - we do what is right and take responsibility for our actions<br></p>
<p><strong>Passion and Pride</strong> - we are passionate about we do and take pride in making a difference<br></p>
<p><strong>Spirit of Oneness </strong>- we work as one to deliver outstanding service</p>
<p><strong>Trust and Respect </strong>- we respect each other and value everyone's worth</p>
<h4>What are you waiting for?</h4>
<p>Our career and recruitment pages are hosted on a <a href=""https://southtaranaki.recruitmenthub.co.nz/Vacancies/"" rel=""noopener noreferrer nofollow"">separate website</a>. If you are excited about the prospect of working for the South Taranaki community -<a href=""https://southtaranaki.recruitmenthub.co.nz/Vacancies/"" rel=""noopener noreferrer nofollow""> click here.</a></p>",+64 6 278 0555,https://www.southtaranaki.com/,https://www.councildirect.com.au/uploads/employer/logo/629138/South_Taranaki_District_Council.jpg,,,,HAWERA 4610 NEW ZEALAND,105 ALBION ST ,Hawera,Taranaki,4610,New Zealand,2020-11-19 05:15:10 UTC,2
d172253c-6f0e-45d8-8ae5-7c0d06a72d8a,council@benalla.vic.gov.au,Benalla Rural City Council,"<p><br>Benalla Rural City is just over two hours (200km) north of Melbourne on the Hume Highway. It is the gateway to North East Victoria’s High Country.</p>
<p>The region’s natural assets, leisure and lifestyle options make it one of Victoria’s most liveable regions for families, businesses and retirees.</p>
<p>With a population of more than 14,000, Benalla Rural City benefits from increasing popularity, with many ‘tree-changers’ choosing the Rural City for its lifestyle with easy access to excellent amenities and services.</p>
<p>Benalla Rural City has top-quality schools and colleges, hospital and community health services and a wide range of shopping facilities. The Rural City boasts an impressive library overlooking the lake, a nationally recognised art gallery, a performing arts centre with cinema and theatre and the town is an internationally acclaimed street art centre.</p>
<p>Benalla Rural City is an active community with sporting and community groups to suit every interest. The region boasts spectacular walking and cycling tracks with many natural attractions and outdoor recreation activities.</p>", 03 5760 2600,https://www.benalla.vic.gov.au/Home,https://www.councildirect.com.au/uploads/employer/logo/624774/Benalla_.jpg,,,ohlw4sO7MuQ,"Benalla VIC 3672, Australia","1 Bridge Street East, ",Benalla,Victoria,3672,Australia,2020-11-12 05:58:20 UTC,2
4b90acf3-2425-4d7c-a957-4695ca70cef9,jobs@blandshire.nsw.gov.au,Bland Shire Council,"<p><strong>Consider applying for a job with Bland Shire Council?</strong></p>
<p><strong><a href=""https://www.blandshire.nsw.gov.au/files/sharedassets/public/hr/applicant-information-package.pdf"" target=""_self"" rel=""noopener noreferrer nofollow"">Download Council's Applicant Information Package(PDF, 2MB)</a></strong></p>
<p>Find current career opportunities at Council here. </p>
<p>When you submit your application you should include the following -</p>
<p>* A brief covering letter including the name of the position you are applying for and where you sourced the advertisement (e.g. Council website, seek.com, etc)</p>
<p><a href=""https://www.blandshire.nsw.gov.au/files/sharedassets/public/hr/bland-shire-council-cover-letter.pdf"" target=""_self"" rel=""noopener noreferrer nofollow"">Tips for compiling a cover letter(PDF, 175KB)</a></p>
<p>* A statement that adequately addresses the question(s) on the application page</p>
<p>* A copy of your current resume, including your personal contact details, qualifications, employment history and at least two contactable referees.</p>
<p><strong>How to apply:</strong></p>
<p>Applications should preferably be submitted using the form/s below.</p>
<p>Alternatively applications can be:<br>Emailed to <a href=""mailto:jobs@blandshire.nsw.gov.au"" rel=""noopener noreferrer nofollow""><strong><u>jobs@blandshire.nsw.gov.au</u></strong></a><br>Posted to PO Box 21, WEST WYALONG NSW 2671, addressed to the General Manager<br>Hand delivered to the Bland Shire Council offices located at 6 Shire Street, West Wyalong</p>",,,https://www.councildirect.com.au/uploads/employer/logo/623321/Bland_.png,,,-GwCPBjJwIc,"West Wyalong NSW 2671, Australia","6 Shire Street,","",New South Wales,2671,Australia,2020-11-10 02:03:03 UTC,20
7289048e-cee0-42c1-aeb5-bf1ed181ff8f,hr@hindmarsh.vic.gov.au,Hindmarsh Shire Council,"<p>Hindmarsh Shire is a vibrant and progressive rural council, rich in history, natural wonders and a strong community spirit, offering a rewarding career, with excellent working conditions and a positive team-focused culture.</p>
<p>We’re a dedicated workforce, proud to deliver a huge array of services to our local community and striving to make a difference. </p>
<p>We are widely recognised as an Employer of Choice: we are committed to providing professional development opportunities, family friendly policies, and a safe workplace environment for our motivated and enthusiastic employees. We offer excellent working conditions in a range of non-skilled, trade, professional and managerial roles. </p>
<p>At Hindmarsh Shire Council, we are aware of and comply with the Equal Opportunity Act 1995 (Vic) and other relevant employment law.</p>
<p>Take the opportunity to join our team at Hindmarsh Shire.</p>
<p><strong>WORK EXPERIENCE</strong></p>
<p>Hindmarsh Shire Council offers comprehensive work experience placements to students across a wide range of our departments. Hindmarsh Shire Council's Work Experience Program is available to both secondary and tertiary students who are required to complete a work placement as part of an overall educational requirement.</p>
<p>Our work experience program aims to provide students with the opportunity to gain experience, skills and knowledge in a dynamic Local Government environment, by exposing them to the diverse range of service activities and functions we provide to our local communities.</p>
<p>Our work placements provide students with the ability to put course work into a practical context, gauge their interest and ability in various specialisations, offer experience in the workplace in interpersonal and technical skills and assist them to become more employment-ready with varied experience.</p>
<p></p>",03 5391 4444,https://www.hindmarsh.vic.gov.au/Page/View/1,https://www.councildirect.com.au/uploads/employer/logo/615191/Hindmarsh.png,https://www.councildirect.com.au/uploads/employer/hero/615191/Hindmarsh_Council_Offices_DSC_2039_lge.jpg,,,"Nhill VIC 3418, Australia",,"",Victoria,3418,Australia,2020-10-27 04:58:22 UTC,2
029fe431-79ed-4807-8e54-09aabbe7f097,hr.applications@townsville.qld.gov.au,Townsville City Council,"<h1>Why Townsville</h1>
<h2>Sunshine</h2>
<p>Basking in more than 300 days of sunshine each year and surrounded by a myriad of natural wonders, Townsville is the perfect place to take your next career step.</p>
<h2>Education</h2>
<p>Townsville is home to two universities (James Cook University and Central Queensland University) and a number of nationally ranked primary and high schools.</p>
<h2>Technology</h2>
<p>A smart and connected city, Townsville is building partnerships with industry and around the globe to build a city for the future.</p>
<h2>Sporting & Arts Community</h2>
<p>The home of the North Queensland Cowboys and JCU Townsville Fire, Townsville has something for everyone, offering the annual V8s carnival, North Australian Festival of Arts, Groovin the Moo and many other sporting, cultural and music events.</p>
<p>For more information, read <a href=""https://www.townsville.qld.gov.au/about-townsville/living-in-townsville"" rel=""noopener noreferrer nofollow"">Living in Townsville</a>.</p>",07 4727 9004,https://www.townsville.qld.gov.au/,https://www.councildirect.com.au/uploads/employer/logo/615168/Townsville.png,,,RPhXl8X7yIs,"Townsville QLD, Australia","103 Walker Street,",Townsville,Queensland,"",Australia,2020-10-27 03:33:09 UTC,91
1b79586d-8728-40c8-9718-fb68f4e24cc0,assist@longreach.qld.gov.au,Longreach Regional Council,"<p>Council offers challenging and professional careers, and a culture of learning and improvement. As one of the largest employers in the region, our people are our greatest asset.</p>
<p>We value inclusiveness and leadership. With this in mind, we focus on recruiting talented people, who embrace our values and love building liveable and vibrant communities.</p>
<p>Below you will find a list of current vacancies, as well as links to more information on the application process.  Enquiries can be directed to the Council's Human Resources Department on (07) 4658 4111 or via <a href=""mailto:assist@longreach.qld.gov.au?subject=Career%20vacancies%20and%20application%20process%20information"" rel=""noopener noreferrer nofollow"">assist@longreach.qld.gov.au</a>.</p>",(07) 4658 4111,https://www.longreach.qld.gov.au/,https://www.councildirect.com.au/uploads/employer/logo/613334/Longreach.gif,,,SZ35ixXWD5Q,"Ilfracombe QLD 4727, Australia",,Ilfracombe,Queensland,4727,Australia,2020-10-23 05:44:29 UTC,85
4154391d-1ce7-4d19-9f9f-1e2f0d6332be,enquiries@banyule.vic.gov.au,Banyule City Council,"<p>Make your career the stuff of legends at Banyule Council. If you share our values of Respect, Integrity, Responsibility, Initiative and Inclusion join us in helping our community to live happier, healthier and connected lives all while growing your skills and advancing your career. Start the next chapter of your story and make your career the stuff of legends at Banyule Council.</p>
<p>Banyule Council is a child safe organisation. Our people are required to observe child safe principles and support the safety, participation, wellbeing and empowerment of children.</p>
<p>Structured into 5 directorates with more than 1000 employees, Banyule Council offers a wide range of services to the community. Whatever your background or passion, if you come to work with us, you will have the opportunity to grow your career and challenge yourself.</p><p>When you join Banyule Council you join a team of committed and experienced professionals who are working to improve the way we deliver services and value to the local community.</p>
<p>From engineering, urban planning and development, parks, IT, childcare, youth services, human resources, communications and more, the work you’ll do at Banyule Council will benefit many.</p>
<p>We need smart, experienced professionals who take pride in their work to help us realise our ambitions goals. We know that you’ll expect a great deal from us too, that’s why we invest in new technologies, promote a flexible work place, and offer programs and benefits to make this a great place to work.</p>
<h2>Employer of choice</h2>
<p>Our values of respect, integrity, inclusion, responsibility and initiative help us remain an employer of choice.</p>
<p>We value a winning attitude, a can-do approach and the courage to do things differently. We will encourage you to try again and achieve your best work with the support of the teams around you.</p>
<p>You’ll love working with us.</p>
<h2>Staff benefits</h2>
<p>Our staff benefits aim to ensure that our employees are rewarded, valued, supported and achieve a work-life balance.</p>
<h3>Breastfeeding accreditation</h3>
<p>Banyule City Council supports breastfeeding women and their child. We have facilities at our Greensborough office for our working mothers. We have also recently gained accreditation from the Australia Breastfeeding Association.</p>
<h3>Flexible working conditions</h3>
<p>We want our staff to enjoy work-life balance and be able to manage their family responsibilities. Alternative working arrangements for our staff include:</p>
<ul>
<li>job share and/or part-time working arrangements</li>
<li>home-based working arrangements</li>
<li>phased retirement</li>
<li>after-hours dependent care provisions.</li>
</ul>
<p>Staff requests for flexible arrangements are considered on a case-by-case basis.</p>
<h3>Leave entitlements</h3>
<p>Our leave entitlements include:</p>
<ul>
<li>annual leave: permanent full-time staff are entitled to 4 weeks annual leave per year and part-time staff receive pro-rata entitlement based on hours worked;</li>
<li>sick leave: permanent full-time employees are entitled to 12 days sick leave per year of employment (pro-rata for permanent part-time staff);</li>
<li>rostered days off: most full-time positions provide for a rostered day off. Indoor staff are generally entitled to a 19-day month and outdoor staff to a 9-day fortnight;</li>
<li>paid parental and adoption leave;</li>
<li>leave purchasing options;</li>
<li>leave without pay for extended periods of leave;</li>
<li>study leave and assistance;</li>
<li>defence services and emergency services leave;</li>
<li>additional personal leave for emergency situations;</li>
<li>access to pro-rata long service leave after 7 years;</li>
<li>family violence leave; and</li>
<li>cultural and ceremonial leave.</li>
</ul>
<h3>Salary sacrifice</h3>
<p>Employees are able to salary sacrifice part of their pre-tax salary for benefits such as superannuation, child care fees (where Council manages the child care centre) and leisure facility memberships (where Council manages the leisure centre).</p>
<h3>Professional development and study assistance</h3>
<p>We support employees to pursue learning and development opportunities that are related to their work with us.</p>
<p>We offer in-house opportunities and encourage staff to undertake a range of external courses and attend seminars and conferences relevant to their work.</p>
<p>Study assistance supports the development of staff and helps us to ensure that we have enough staff certified in quality, OH&S and environmental standards.</p>
<h3>Health and wellbeing program</h3>
<p>Our staff can access:</p>
<ul>
<li>discounted gym membership fees at the Ivanhoe Aquatic Centre and Olympic Leisure Centre (for full time or part time employees);</li>
<li>vaccinations;</li>
<li>discounted private health insurance;</li>
<li>free personal counselling and referral service for all employees and their immediate family members; and</li>
<li>opportunities to get fit and a range of activities that promote work-life balance.</li>
</ul>
<h2>Contact us</h2>
<p>For more information about working for Banyule, please contact our People & Culture team on <a href=""tel:+61394904222"" rel=""noopener noreferrer nofollow"">9490 4222</a>.</p>",9490 4222,https://www.banyule.vic.gov.au/Home,https://www.councildirect.com.au/uploads/employer/logo/612123/banyule_new.jpg,,,Nq50IyWg63E,"Greensborough VIC 3088, Australia",,"",Victoria,3088,Australia,2020-10-21 11:33:54 UTC,536
1a8a9336-827a-461c-a06e-fadad21ffe95,admin@diamantina.qld.gov.au,Diamantina Shire Council,"
<h3>Work & Play in the real outback!</h3>
<p>The Diamantina Shire, located in the channel country of central west Queensland is home to the famous Birdsville Races, the iconic Birdsville Hotel and vast outback landscapes. Working with us allows you to explore our wilderness areas and truly experience our renowned events only as locals can. It's an opportunity that you can't go past.</p>
<p>With over 60,000 visitors annually, the Diamantina Shire in Outback Queensland is 95,000 square kilometres in area and the second largest shire in Queensland.  Predominantly a beef producing area the shire contains some of the best contaminant free natural beef fattening country in Australia.  There are three towns within the shire, Birdsville, Betoota and Bedourie the administrative centre. </p>
<p>Within the next 20 years The Diamantina Shire has a vision to see a friendly, safe Shire of 2000 community residents, while providing our outback community with all weather access by bitumen road, state of the art health, education, communication and transport services with the necessary infrastructure to promote sustainable private commercial enterprise and 100% private housing ownership while preserving our unique culture.</p>
<p>Diamantina Shire Council is an equal opportunity employer.</p>
",07 4746 1600,https://www.diamantina.qld.gov.au/,https://www.councildirect.com.au/uploads/employer/logo/608429/Diamantina_Shire.jpg,,,QVpubH42cY8,"Bedourie QLD 4829, Australia",17 Herbert Street,"",Queensland,4829,Australia,2020-10-15 01:38:35 UTC,91
173f37bd-1f39-4b3e-a730-9009887a42cc,recruitment@centraldesert.nt.gov.au,Central Desert Regional Council,"<figure><img src=""https://static.jobboard.io/uploads/wysiwyg/35af069f-14b0-479f-b62c-bda0f75a5998_cdrc_region.png"" class=""img-responsive""></figure>

<p><br></p>
<h2>Join the team and continue to make a difference</h2>
<p>The Central Desert Regional Council (CDRC) is a unique, professional and friendly employer. We have remarkable employees, professional development and career pathways on offer.</p>
<p>The Council has a land area of approximately 282,000 square km and has nine Service Delivery centres located in the communities of Anmatjere (Ti Tree), Laramba, Engawala, Atitjere, Yuelamu, Nyirripi, Lajamanu, Yuendumu and Willowra. The region is brimming with beautiful landscapes and unique cultures.</p>
<p>The Council offers employees attractive employment conditions, including 6 weeks annual leave, plus 17.5% leave loading, 11% superannuation, generous personal, bereavement, cultural leave, salary packaging and study leave. Included financial benefits: rental packages, relocation expenses, flexible working conditions and compensation for remote living opportunities. These can assist you to achieve your personal goals as well as work/life balance.</p>
<p>CDRC is seeking applicants with knowledge, experience, enthusiasm, resilience and self-motivation. We are serious about finding and employing the right applicants, with the right skills, attitudes, and transferable skills.</p>
<p>For more information on the Council's selection and recruitment process please refer to our <a href=""https://www.centraldesert.nt.gov.au/council-policies"" rel=""noopener noreferrer nofollow"">Council Policy</a>.</p>
<p>To view the above video in a new window click <a href=""https://youtu.be/LVRWHhzNxVY"" target=""_blank"" rel=""noopener noreferrer nofollow"">Working for CDRC Video</a> </p>
<p>Enquiries should be directed to the People and Culture team at:</p>
<p>Email: <a href=""mailto:recruitment@centraldesert.nt.gov.au"" rel=""noopener noreferrer nofollow"">recruitment@centraldesert.nt.gov.au</a><br>Phone: 08 8958 9515<br>Postal: PO Box 2257, Alice Springs NT 0871</p>
<ul>
<li>All applications MUST include a resume and a response to the questions addressing the selection criteria.</li>
<li>A job description with the selection criteria can be found under the job listing.</li>
<li>For more details on addressing the selection criteria refer to our <a href=""https://www.centraldesert.nt.gov.au/component/edocman/selection-criteria-fact-sheet?Itemid=0"" rel=""noopener noreferrer nofollow"">Selection Criteria Fact Sheet</a>.</li>
<li>For more details on our total remuneration packages refer to our <a href=""https://www.centraldesert.nt.gov.au/component/edocman/remuneration-fact-sheet?Itemid=0"" rel=""noopener noreferrer nofollow"">Remuneration Fact Sheet</a>.</li>
</ul>

", 08 8958 9515,https://centraldesert.nt.gov.au/,https://www.councildirect.com.au/uploads/employer/logo/604951/Central_Desert_Regional_Council.png,,,/LVRWHhzNxVY,"Alice Springs NT, Australia",,Alice Springs,Northern Territory,"",Australia,2020-10-09 02:27:27 UTC,266
48cec70a-bac7-4690-893a-0ad4c332d33c,talentsystems@transport.nsw.gov.au,"Department of Planning, Industry & Environment","<h1><br></h1>
<h2>1. Make a contribution</h2>
<p>Working for NSW is about more than just a job. It’s about the people we serve. It’s about building the future of our great State. Whether we’re shaping policy or handling enquiries, we all share the common goal of making NSW a great place to live for the 7.5 million people who form our community both now and into the future.</p>
<p>If you want your career to grow you – and to be more than turning a profit for an organisation – then you’ll find the career you’re looking for with us. The work you do for NSW will contribute to improving the lives of this generation and generations to come.</p>
<figure><img src=""http://adminzone.iworkfor.nsw.gov.au/Upload/96a03c18-7af1-4875-ab25-4863a0d4b85a.jpg""></figure>
<h2>2. Join a workforce that values diversity</h2>
<p>The NSW Government is a proud employer of a diverse range of people. We are committed to reflecting the diverse community we serve and creating an inclusive workplace for all people, where everyone feels valued.</p>
<p>The strength of our workforce lies in its diversity and embracing difference, with the key to our success leveraging the contributions of employees with different backgrounds and perspectives. We need to grow and develop a talented and diverse workforce right across the sector, in a wide range of roles, and at all levels. </p>
<figure><img src=""http://adminzone.iworkfor.nsw.gov.au/Upload/7bc5e17f-ad75-48cb-b381-3e23cf6ebacc.jpg""></figure>
<p><a name=""explore"" rel=""noopener noreferrer nofollow""></a></p>
<h2>3. Explore new opportunities</h2>
<p>We don’t want your career to stagnate – we want you to be engaged and motivated in your role. That’s why we’re putting the necessary systems and processes in place to enhance workforce mobility.</p>
<p>Working for the largest employer in Australia opens up unparalleled opportunities for mobility and experience. Many of our roles now focus on <a href=""http://www.psc.nsw.gov.au/workforce-management/capability-framework"" rel=""noopener noreferrer nofollow"">transportable capabilities</a>. This will enable you to move within your agency or beyond it according to your interests, ambitions and capabilities as new opportunities become available. This means you’ll have more opportunities to learn from varied experiences through reassignments, transfers or secondments to different agencies within the Sector, or temporary assignments outside of the Sector.</p>
<p></p>
<figure><img src=""http://adminzone.iworkfor.nsw.gov.au/Upload/32fa031d-3800-4f24-862f-eb913ef9c14f.jpg""></figure>
<h2>4. Be part of something bigger</h2>
<p>Working for NSW means belonging to a network of clever, capable professionals who are thinking about and responding to the changing needs of our community. It means embracing new challenges every day and learning from some of the nation’s best and brightest. </p>
<p>We are leaders, analysts, policy makers, educators… hundreds of thousands of professionals pooling our knowledge and skills toward a common goal. We work collaboratively to grow the economy, deliver infrastructure, protect the vulnerable, and improve health, education and other public services across NSW. Read the <a href=""https://iworkfor.nsw.gov.au/state-priorities"" rel=""noopener noreferrer nofollow"">NSW State Priorities</a> to find out about some of the initiatives you might be contributing to when you work for NSW.</p>
<figure><img src=""http://adminzone.iworkfor.nsw.gov.au/Upload/cbc7d143-a22d-4e9c-93d8-5b5448c37b5f.jpg""></figure>
<h2>5. Grow your career</h2>
<p>Continual learning and development is a key part of enjoying what you do and moving forward in your career. Our <a href=""http://www.psc.nsw.gov.au/workforce-management/performance-development/performance-development-framework"" rel=""noopener noreferrer nofollow"">performance management framework</a> encourages managers and employees to meet regularly to discuss progress, capabilities, ambitions and development opportunities. Together, you can identify the capabilities you need to get where you want to go, and put a plan in place to develop these capabilities.</p>
<p>We also have a series of programs in place to develop excellence in leadership. The <a href=""http://www.psc.nsw.gov.au/workforce-management/performance-development/nsw-leadership-academy"" rel=""noopener noreferrer nofollow"">NSW Leadership Academy</a> is our most recent initiative, designed to create a pipeline of future leaders for the Sector starting at a pre-executive level.</p>
<figure><img src=""http://adminzone.iworkfor.nsw.gov.au/Upload/765bf551-3fda-45e0-bf61-7ab17c6dcc7f.jpg""></figure>
<h2>6. Make time for what counts</h2>
<p>We know that maintaining a positive work/life balance is an important part of staying engaged and productive at work. Whether you want to make more time for family and friends or to pursue further study, we want to help you make it happen. </p>
<p>The majority of our departments and agencies have flexible work arrangements in place. More information regarding flexible work arrangements is available on the <a href=""http://www.psc.nsw.gov.au/workplace-culture---diversity/equity---diversity/flexible-working"" rel=""noopener noreferrer nofollow"">NSW Public Service Commission website</a>.</p>
<p><br><br></p>",02 8275 1804,https://iworkfor.nsw.gov.au/,https://www.councildirect.com.au/uploads/employer/logo/604188/2019-08-21-102519.8131482019-08-21-034352.223277imageupload.png,,,,"Sydney NSW, Australia",,Sydney,New South Wales,"",Australia,2020-10-08 04:52:41 UTC,16
